MMSI,Company,Origin,Destination,StDate,Distance,ETA,ATA,TradeRoute,
266906320,Maersk,Shanghai,Long Beach,2018-03-09 05:00:00,16429.75492,2018-04-30 22:00:00,2018-05-04 11:00:00,Suez,
919717629,XPO Logistics,Shanghai,Los Angeles,2016-02-14 14:41:09,16436.44542,2016-04-06 23:41:09,2016-04-10 20:41:09,Suez,
616666199,HPL,Shenzhen,Seattle,2018-03-11 04:44:55,16809.25369,2018-05-03 21:44:55,2018-05-06 10:44:55,Suez,
177335067,HPL,Shanghai,Long Beach,2018-09-13 01:37:58,16429.75492,2018-11-04 05:37:58,2018-11-08 07:37:58,Suez,
440865630,XPO Logistics,Qingdao,Los Angeles,2016-02-19 13:19:55,16709.06452,2016-04-13 07:19:55,2016-04-15 20:19:55,Suez,
396295194,Maersk,Shanghai,Long Beach,2017-06-28 08:56:01,16429.75492,2017-08-20 03:56:01,2017-08-23 15:56:01,Suez,
368187455,HPL,Seattle,Shanghai,2019-02-10 05:30:18,17555.122,2019-04-08 03:30:18,2019-04-07 12:30:18,Suez,
599766974,HPL,Long Beach,Shenzhen,2018-10-01 12:20:24,15683.8866,2018-11-20 09:20:24,2018-11-26 19:20:24,Suez,
721391580,HPL,Shanghai,Los Angeles,2016-03-11 05:33:38,16436.44542,2016-05-02 18:33:38,2016-05-06 12:33:38,Suez,
266299723,Maersk,Shanghai,Seattle,2018-04-22 03:57:30,17555.122,2018-06-17 06:57:30,2018-06-17 10:57:30,Suez,
540841456,HPL,Guangzhou,Los Angeles,2019-02-05 15:37:14,15720.44412,2019-03-28 08:37:14,2019-04-02 22:37:14,Suez,
482154217,HPL,Long Beach,Shanghai,2016-11-29 10:34:12,16429.75492,2017-01-20 14:34:12,2017-01-24 17:34:12,Suez,
266906320,Maersk,Shanghai,Long Beach,2017-07-05 05:00:00,16429.75492,2017-08-26 20:00:00,2017-08-30 13:00:00,Suez,
305292268,XPO Logistics,Ningbo,Long Beach,2016-07-29 00:35:55,16363.19596,2016-09-18 14:35:55,2016-09-23 08:35:55,Suez,
857612318,XPO Logistics,Long Beach,Shanghai,2019-02-22 19:58:56,16429.75492,2019-04-16 14:58:56,2019-04-20 03:58:56,Suez,
169361376,HPL,Shenzhen,Seattle,2019-11-27 19:37:22,16809.25369,2020-01-20 17:37:22,2020-01-23 03:37:22,Suez,
471367398,Maersk,Qingdao,Los Angeles,2020-01-01 21:28:12,16709.06452,2020-02-24 09:28:12,2020-02-27 05:28:12,Suez,
783464085,XPO Logistics,Long Beach,Shenzhen,2019-10-19 13:52:18,15683.8866,2019-12-08 07:52:18,2019-12-14 21:52:18,Suez,
599766974,HPL,Long Beach,Qingdao,2018-01-21 12:20:24,16702.37402,2018-03-15 14:20:24,2018-03-18 20:20:24,Suez,
748796292,Maersk,Los Angeles,Guangzhou,2018-12-30 18:02:31,15720.44412,2019-02-19 03:02:31,2019-02-25 03:02:31,Suez,
267617031,Maersk,Long Beach,Qingdao,2016-12-11 12:17:40,16702.37402,2017-02-02 19:17:40,2017-02-05 21:17:40,Suez,
253349826,XPO Logistics,Seattle,Shenzhen,2016-04-26 05:41:37,16809.25369,2016-06-18 12:41:37,2016-06-21 14:41:37,Suez,
374557283,XPO Logistics,Shanghai,Seattle,2015-01-09 12:30:15,17555.122,2015-03-07 05:30:15,2015-03-06 21:30:15,Suez,
556488484,XPO Logistics,Seattle,Shenzhen,2017-01-05 01:09:06,16809.25369,2017-02-27 04:09:06,2017-03-02 10:09:06,Suez,
527096194,HPL,Los Angeles,Guangzhou,2018-10-19 11:17:26,15720.44412,2018-12-08 16:17:26,2018-12-14 20:17:26,Suez,
515855261,Maersk,Seattle,Guangzhou,2018-01-09 08:10:15,16839.1207,2018-03-04 13:10:15,2018-03-06 18:10:15,Suez,
328067302,XPO Logistics,Long Beach,Shanghai,2017-03-19 12:54:18,16429.75492,2017-05-10 18:54:18,2017-05-14 22:54:18,Suez,
198972820,XPO Logistics,Los Angeles,Qingdao,2018-01-27 09:52:50,16709.06452,2018-03-21 21:52:50,2018-03-24 19:52:50,Suez,
169361376,HPL,Shanghai,Long Beach,2016-10-13 19:37:22,16429.75492,2016-12-05 11:37:22,2016-12-09 05:37:22,Suez,
348929175,HPL,Shanghai,Seattle,2015-10-30 15:10:51,17555.122,2015-12-25 16:10:51,2015-12-26 01:10:51,Suez,
721391580,HPL,Long Beach,Shanghai,2017-10-03 05:33:38,16429.75492,2017-11-24 10:33:38,2017-11-28 15:33:38,Suez,
242135017,Maersk,Shanghai,Seattle,2017-02-22 01:34:55,17555.122,2017-04-19 07:34:55,2017-04-19 11:34:55,Suez,
732148708,XPO Logistics,Seattle,Guangzhou,2018-06-18 01:05:47,16839.1207,2018-08-11 22:05:47,2018-08-13 11:05:47,Suez,
783464085,XPO Logistics,Qingdao,Long Beach,2015-05-30 13:52:18,16702.37402,2015-07-23 03:52:18,2015-07-25 23:52:18,Suez,
482154217,HPL,Long Beach,Shanghai,2017-12-16 10:34:12,16429.75492,2018-02-07 05:34:12,2018-02-10 20:34:12,Suez,
266906320,Maersk,Ningbo,Los Angeles,2019-11-05 05:00:00,16369.88647,2019-12-26 18:00:00,2019-12-31 16:00:00,Suez,
756847497,Maersk,Seattle,Shenzhen,2018-12-27 05:33:10,16809.25369,2019-02-18 13:33:10,2019-02-21 16:33:10,Suez,
538641312,Maersk,Shanghai,Long Beach,2019-04-14 05:19:27,16429.75492,2019-06-05 11:19:27,2019-06-09 16:19:27,Suez,
657845441,XPO Logistics,Long Beach,Shenzhen,2018-09-18 18:46:06,15683.8866,2018-11-07 16:46:06,2018-11-14 05:46:06,Suez,
191651959,XPO Logistics,Seattle,Ningbo,2017-06-06 07:51:13,17488.56305,2017-07-31 21:51:13,2017-08-01 18:51:13,Suez,
766024028,HPL,Seattle,Guangzhou,2019-12-29 22:40:33,16839.1207,2020-02-22 02:40:33,2020-02-24 09:40:33,Suez,
368187455,HPL,Shanghai,Seattle,2019-04-17 05:30:18,17555.122,2019-06-12 06:30:18,2019-06-12 16:30:18,Suez,
531033457,XPO Logistics,Guangzhou,Los Angeles,2019-03-26 21:02:28,15720.44412,2019-05-16 13:02:28,2019-05-22 08:02:28,Suez,
726767545,HPL,Long Beach,Guangzhou,2016-03-17 05:24:48,15713.75361,2016-05-06 11:24:48,2016-05-12 16:24:48,Suez,
524936331,Maersk,Seattle,Shanghai,2019-04-05 20:33:01,17555.122,2019-06-01 14:33:01,2019-06-01 07:33:01,Suez,
872116779,Maersk,Qingdao,Long Beach,2016-12-28 04:47:09,16702.37402,2017-02-19 20:47:09,2017-02-22 15:47:09,Suez,
883318540,XPO Logistics,Qingdao,Los Angeles,2015-10-18 20:28:49,16709.06452,2015-12-10 23:28:49,2015-12-14 08:28:49,Suez,
474932534,HPL,Shenzhen,Seattle,2016-07-27 21:15:08,16809.25369,2016-09-19 15:15:08,2016-09-22 09:15:08,Suez,
848149494,HPL,Seattle,Ningbo,2015-12-23 22:33:28,17488.56305,2016-02-17 04:33:28,2016-02-18 11:33:28,Suez,
837455854,Maersk,Ningbo,Long Beach,2018-02-07 14:12:38,16363.19596,2018-03-30 22:12:38,2018-04-05 03:12:38,Suez,
785738414,HPL,Seattle,Guangzhou,2019-04-14 17:15:41,16839.1207,2019-06-08 10:15:41,2019-06-10 06:15:41,Suez,
177335067,HPL,Shanghai,Long Beach,2019-09-28 01:37:58,16429.75492,2019-11-19 13:37:58,2019-11-23 14:37:58,Suez,
934224692,Maersk,Seattle,Shenzhen,2016-12-08 11:01:03,16809.25369,2017-01-31 09:01:03,2017-02-03 00:01:03,Suez,
471367398,Maersk,Qingdao,Long Beach,2017-07-09 21:28:12,16702.37402,2017-09-01 11:28:12,2017-09-04 10:28:12,Suez,
611957052,XPO Logistics,Shenzhen,Los Angeles,2018-06-17 08:30:38,15690.57711,2018-08-06 01:30:38,2018-08-12 21:30:38,Suez,
270309665,XPO Logistics,Seattle,Shenzhen,2018-06-20 12:26:10,16809.25369,2018-08-13 01:26:10,2018-08-16 01:26:10,Suez,
986094287,HPL,Shanghai,Seattle,2015-01-02 11:06:57,17555.122,2015-02-28 04:06:57,2015-02-28 01:06:57,Suez,
986094287,HPL,Shanghai,Seattle,2015-05-07 11:06:57,17555.122,2015-07-03 07:06:57,2015-07-03 01:06:57,Suez,
657845441,XPO Logistics,Shenzhen,Long Beach,2018-11-18 18:46:06,15683.8866,2019-01-07 03:46:06,2019-01-14 08:46:06,Suez,
556488484,XPO Logistics,Shenzhen,Seattle,2016-02-27 01:09:06,16809.25369,2016-04-20 16:09:06,2016-04-23 15:09:06,Suez,
793682140,HPL,Long Beach,Qingdao,2015-07-25 07:19:26,16702.37402,2015-09-16 14:19:26,2015-09-19 21:19:26,Suez,
654494121,Maersk,Shanghai,Seattle,2016-07-06 00:32:22,17555.122,2016-08-31 22:32:22,2016-08-31 14:32:22,Suez,
597982144,Maersk,Long Beach,Qingdao,2016-04-13 01:06:08,16702.37402,2016-06-05 16:06:08,2016-06-08 15:06:08,Suez,
462467308,HPL,Los Angeles,Qingdao,2017-04-12 12:46:18,16709.06452,2017-06-05 09:46:18,2017-06-08 02:46:18,Suez,
242135017,Maersk,Seattle,Guangzhou,2018-05-28 01:34:55,16839.1207,2018-07-21 07:34:55,2018-07-23 15:34:55,Suez,
374207889,XPO Logistics,Long Beach,Shanghai,2017-03-28 19:32:51,16429.75492,2017-05-20 12:32:51,2017-05-24 09:32:51,Suez,
398672615,HPL,Los Angeles,Qingdao,2015-04-29 10:00:11,16709.06452,2015-06-21 20:00:11,2015-06-25 00:00:11,Suez,
490590891,Maersk,Shenzhen,Seattle,2017-02-04 15:22:14,16809.25369,2017-03-29 22:22:14,2017-04-02 06:22:14,Suez,
374557283,XPO Logistics,Seattle,Shanghai,2015-07-29 12:30:15,17555.122,2015-09-24 05:30:15,2015-09-24 03:30:15,Suez,
328067302,XPO Logistics,Shenzhen,Los Angeles,2016-01-18 12:54:18,15690.57711,2016-03-08 10:54:18,2016-03-15 03:54:18,Suez,
857612318,XPO Logistics,Ningbo,Seattle,2016-10-09 19:58:56,17488.56305,2016-12-03 19:58:56,2016-12-05 10:58:56,Suez,
331816538,HPL,Qingdao,Long Beach,2016-08-10 21:13:07,16702.37402,2016-10-03 12:13:07,2016-10-06 12:13:07,Suez,
744846007,HPL,Seattle,Guangzhou,2017-01-12 13:46:45,16839.1207,2017-03-08 11:46:45,2017-03-10 04:46:45,Suez,
994893773,XPO Logistics,Seattle,Shanghai,2015-04-24 16:52:36,17555.122,2015-06-20 12:52:36,2015-06-20 08:52:36,Suez,
305292268,XPO Logistics,Long Beach,Shenzhen,2019-02-17 00:35:55,15683.8866,2019-04-07 16:35:55,2019-04-14 16:35:55,Suez,
766024028,HPL,Guangzhou,Seattle,2019-06-13 22:40:33,16839.1207,2019-08-07 07:40:33,2019-08-09 14:40:33,Suez,
482154217,HPL,Ningbo,Los Angeles,2019-02-20 10:34:12,16369.88647,2019-04-12 23:34:12,2019-04-18 02:34:12,Suez,
169361376,HPL,Seattle,Shenzhen,2018-09-02 19:37:22,16809.25369,2018-10-26 07:37:22,2018-10-29 12:37:22,Suez,
783464085,XPO Logistics,Long Beach,Qingdao,2015-03-26 13:52:18,16702.37402,2015-05-19 11:52:18,2015-05-22 06:52:18,Suez,
348929175,HPL,Shanghai,Seattle,2015-06-20 15:10:51,17555.122,2015-08-16 02:10:51,2015-08-16 08:10:51,Suez,
599766974,HPL,Long Beach,Shenzhen,2019-06-06 12:20:24,15683.8866,2019-07-25 15:20:24,2019-08-02 05:20:24,Suez,
242135017,Maersk,Shanghai,Seattle,2017-07-01 01:34:55,17555.122,2017-08-26 15:34:55,2017-08-26 18:34:55,Suez,
374207889,XPO Logistics,Long Beach,Shanghai,2017-12-08 19:32:51,16429.75492,2018-01-30 01:32:51,2018-02-03 12:32:51,Suez,
970782916,Maersk,Long Beach,Shenzhen,2017-11-23 10:16:42,15683.8866,2018-01-12 08:16:42,2018-01-19 04:16:42,Suez,
270620588,Maersk,Ningbo,Long Beach,2019-12-06 22:08:37,16363.19596,2020-01-27 09:08:37,2020-02-01 16:08:37,Suez,
421683582,Maersk,Seattle,Shanghai,2015-08-18 17:46:29,17555.122,2015-10-14 08:46:29,2015-10-14 11:46:29,Suez,
538641312,Maersk,Seattle,Ningbo,2017-09-01 05:19:27,17488.56305,2017-10-26 17:19:27,2017-10-27 23:19:27,Suez,
169361376,HPL,Qingdao,Los Angeles,2016-06-08 19:37:22,16709.06452,2016-07-31 21:37:22,2016-08-04 13:37:22,Suez,
169361376,HPL,Long Beach,Shanghai,2018-04-28 19:37:22,16429.75492,2018-06-20 08:37:22,2018-06-24 13:37:22,Suez,
348929175,HPL,Seattle,Shanghai,2016-10-02 15:10:51,17555.122,2016-11-28 05:10:51,2016-11-28 09:10:51,Suez,
546279361,HPL,Shanghai,Seattle,2018-05-11 09:35:57,17555.122,2018-07-06 13:35:57,2018-07-07 03:35:57,Suez,
973947387,Maersk,Guangzhou,Seattle,2019-08-27 13:18:18,16839.1207,2019-10-21 11:18:18,2019-10-23 08:18:18,Suez,
440865630,XPO Logistics,Shenzhen,Seattle,2019-03-28 13:19:55,16809.25369,2019-05-21 09:19:55,2019-05-24 08:19:55,Suez,
703097179,HPL,Los Angeles,Qingdao,2018-07-06 10:32:40,16709.06452,2018-08-29 07:32:40,2018-09-01 05:32:40,Suez,
756847497,Maersk,Long Beach,Shanghai,2017-04-19 05:33:10,16429.75492,2017-06-10 05:33:10,2017-06-15 00:33:10,Suez,
198972820,XPO Logistics,Long Beach,Shanghai,2015-12-24 09:52:50,16429.75492,2016-02-14 13:52:50,2016-02-19 04:52:50,Suez,
785738414,HPL,Guangzhou,Seattle,2020-02-25 17:15:41,16839.1207,2020-04-20 12:15:41,2020-04-22 12:15:41,Suez,
744846007,HPL,Guangzhou,Seattle,2017-03-19 13:46:45,16839.1207,2017-05-13 00:46:45,2017-05-15 08:46:45,Suez,
177335067,HPL,Ningbo,Seattle,2017-03-25 01:37:58,17488.56305,2017-05-19 18:37:58,2017-05-20 20:37:58,Suez,
857612318,XPO Logistics,Long Beach,Shanghai,2015-11-25 19:58:56,16429.75492,2016-01-17 13:58:56,2016-01-21 14:58:56,Suez,
103564271,HPL,Long Beach,Ningbo,2018-03-20 04:17:35,16363.19596,2018-05-10 06:17:35,2018-05-15 23:17:35,Suez,
154009787,XPO Logistics,Shanghai,Seattle,2017-08-11 11:16:05,17555.122,2017-10-06 14:16:05,2017-10-07 07:16:05,Suez,
440865630,XPO Logistics,Long Beach,Shanghai,2017-05-05 13:19:55,16429.75492,2017-06-27 01:19:55,2017-07-01 09:19:55,Suez,
953342577,HPL,Ningbo,Seattle,2016-07-19 01:49:49,17488.56305,2016-09-12 20:49:49,2016-09-13 21:49:49,Suez,
953342577,HPL,Seattle,Ningbo,2017-10-18 01:49:49,17488.56305,2017-12-12 21:49:49,2017-12-13 21:49:49,Suez,
462467308,HPL,Qingdao,Los Angeles,2017-02-05 12:46:18,16709.06452,2017-03-30 15:46:18,2017-04-03 08:46:18,Suez,
748796292,Maersk,Long Beach,Guangzhou,2015-07-29 18:02:31,15713.75361,2015-09-18 03:02:31,2015-09-24 15:02:31,Suez,
326210306,Maersk,Long Beach,Shenzhen,2018-04-21 22:43:51,15683.8866,2018-06-10 04:43:51,2018-06-17 19:43:51,Suez,
561348464,XPO Logistics,Los Angeles,Qingdao,2017-04-20 07:47:21,16709.06452,2017-06-13 05:47:21,2017-06-16 04:47:21,Suez,
657845441,XPO Logistics,Seattle,Guangzhou,2016-04-08 18:46:06,16839.1207,2016-06-02 08:46:06,2016-06-04 15:46:06,Suez,
610175331,XPO Logistics,Long Beach,Guangzhou,2016-07-12 19:13:52,15713.75361,2016-09-01 15:13:52,2016-09-07 16:13:52,Suez,
438842121,XPO Logistics,Long Beach,Ningbo,2017-09-12 10:20:47,16363.19596,2017-11-02 20:20:47,2017-11-08 07:20:47,Suez,
639137646,XPO Logistics,Ningbo,Seattle,2016-11-03 06:55:42,17488.56305,2016-12-28 12:55:42,2016-12-30 03:55:42,Suez,
616666199,HPL,Los Angeles,Qingdao,2015-07-15 04:44:55,16709.06452,2015-09-06 07:44:55,2015-09-10 01:44:55,Suez,
766024028,HPL,Seattle,Shanghai,2016-09-27 22:40:33,17555.122,2016-11-23 02:40:33,2016-11-23 19:40:33,Suez,
348929175,HPL,Shanghai,Seattle,2016-03-12 15:10:51,17555.122,2016-05-07 23:10:51,2016-05-08 12:10:51,Suez,
894738496,XPO Logistics,Qingdao,Long Beach,2017-05-05 09:48:51,16702.37402,2017-06-27 13:48:51,2017-07-01 07:48:51,Suez,
703097179,HPL,Los Angeles,Qingdao,2019-07-15 10:32:40,16709.06452,2019-09-06 12:32:40,2019-09-10 08:32:40,Suez,
531033457,XPO Logistics,Los Angeles,Guangzhou,2019-05-24 21:02:28,15720.44412,2019-07-14 04:02:28,2019-07-20 19:02:28,Suez,
610175331,XPO Logistics,Los Angeles,Ningbo,2019-05-01 19:13:52,16369.88647,2019-06-21 20:13:52,2019-06-27 17:13:52,Suez,
857612318,XPO Logistics,Long Beach,Shanghai,2015-07-25 19:58:56,16429.75492,2015-09-16 17:58:56,2015-09-20 17:58:56,Suez,
474932534,HPL,Seattle,Shenzhen,2017-06-06 21:15:08,16809.25369,2017-07-30 11:15:08,2017-08-02 19:15:08,Suez,
266906320,Maersk,Los Angeles,Ningbo,2018-09-12 05:00:00,16369.88647,2018-11-02 19:00:00,2018-11-08 05:00:00,Suez,
657845441,XPO Logistics,Guangzhou,Seattle,2016-02-08 18:46:06,16839.1207,2016-04-03 05:46:06,2016-04-05 18:46:06,Suez,
402138123,XPO Logistics,Los Angeles,Qingdao,2015-03-14 19:14:56,16709.06452,2015-05-07 17:14:56,2015-05-10 19:14:56,Suez,
883318540,XPO Logistics,Guangzhou,Seattle,2016-11-11 20:28:49,16839.1207,2017-01-05 00:28:49,2017-01-07 20:28:49,Suez,
616666199,HPL,Shenzhen,Seattle,2016-10-12 04:44:55,16809.25369,2016-12-04 11:44:55,2016-12-08 04:44:55,Suez,
599766974,HPL,Long Beach,Qingdao,2017-05-13 12:20:24,16702.37402,2017-07-06 00:20:24,2017-07-09 12:20:24,Suez,
599766974,HPL,Long Beach,Qingdao,2017-09-16 12:20:24,16702.37402,2017-11-08 13:20:24,2017-11-12 12:20:24,Suez,
703097179,HPL,Qingdao,Los Angeles,2019-05-12 10:32:40,16709.06452,2019-07-05 03:32:40,2019-07-08 10:32:40,Suez,
462467308,HPL,Long Beach,Shanghai,2016-08-03 12:46:18,16429.75492,2016-09-25 08:46:18,2016-09-29 12:46:18,Suez,
946661435,HPL,Shanghai,Long Beach,2016-10-21 21:35:31,16429.75492,2016-12-13 11:35:31,2016-12-17 21:35:31,Suez,
935055184,Maersk,Qingdao,Los Angeles,2018-01-01 12:02:26,16709.06452,2018-02-23 13:02:26,2018-02-27 13:02:26,Suez,
985216054,XPO Logistics,Long Beach,Ningbo,2015-09-03 16:29:29,16363.19596,2015-10-25 06:29:29,2015-10-30 17:29:29,Suez,
732298594,Maersk,Los Angeles,Ningbo,2015-03-28 15:25:37,16369.88647,2015-05-19 09:25:37,2015-05-24 16:25:37,Suez,
732298594,Maersk,Los Angeles,Ningbo,2016-07-31 15:25:37,16369.88647,2016-09-21 10:25:37,2016-09-26 16:25:37,Suez,
732148708,XPO Logistics,Seattle,Guangzhou,2018-10-17 01:05:47,16839.1207,2018-12-10 18:05:47,2018-12-13 02:05:47,Suez,
783464085,XPO Logistics,Qingdao,Long Beach,2015-10-08 13:52:18,16702.37402,2015-11-30 18:52:18,2015-12-04 14:52:18,Suez,
474932534,HPL,Shenzhen,Seattle,2016-03-18 21:15:08,16809.25369,2016-05-10 23:15:08,2016-05-14 22:15:08,Suez,
152208209,HPL,Los Angeles,Qingdao,2018-10-13 01:20:56,16709.06452,2018-12-05 10:20:56,2018-12-09 02:20:56,Suez,
986094287,HPL,Shanghai,Seattle,2016-01-17 11:06:57,17555.122,2016-03-14 08:06:57,2016-03-14 13:06:57,Suez,
875688575,Maersk,Seattle,Shenzhen,2017-09-01 00:36:21,16809.25369,2017-10-24 08:36:21,2017-10-28 02:36:21,Suez,
883318540,XPO Logistics,Guangzhou,Seattle,2017-12-06 20:28:49,16839.1207,2018-01-30 18:28:49,2018-02-01 22:28:49,Suez,
985216054,XPO Logistics,Long Beach,Ningbo,2016-09-08 16:29:29,16363.19596,2016-10-30 07:29:29,2016-11-04 18:29:29,Suez,
482154217,HPL,Shenzhen,Los Angeles,2015-10-05 10:34:12,15690.57711,2015-11-24 07:34:12,2015-12-01 12:34:12,Suez,
482154217,HPL,Los Angeles,Shenzhen,2015-12-08 10:34:12,15690.57711,2016-01-26 22:34:12,2016-02-03 12:34:12,Suez,
266470178,HPL,Ningbo,Los Angeles,2016-05-23 01:35:49,16369.88647,2016-07-13 10:35:49,2016-07-19 03:35:49,Suez,
398672615,HPL,Long Beach,Shenzhen,2018-01-17 10:00:11,15683.8866,2018-03-08 01:00:11,2018-03-15 12:00:11,Suez,
100710588,HPL,Ningbo,Long Beach,2016-06-02 11:28:07,16363.19596,2016-07-24 01:28:07,2016-07-29 13:28:07,Suez,
440865630,XPO Logistics,Shanghai,Long Beach,2016-10-30 13:19:55,16429.75492,2016-12-22 00:19:55,2016-12-26 16:19:55,Suez,
783464085,XPO Logistics,Shenzhen,Long Beach,2019-08-18 13:52:18,15683.8866,2019-10-06 21:52:18,2019-10-14 16:52:18,Suez,
177243059,XPO Logistics,Los Angeles,Ningbo,2015-12-11 20:08:19,16369.88647,2016-02-01 02:08:19,2016-02-06 23:08:19,Suez,
556488484,XPO Logistics,Seattle,Shenzhen,2018-06-16 01:09:06,16809.25369,2018-08-08 08:09:06,2018-08-12 04:09:06,Suez,
791425636,XPO Logistics,Qingdao,Long Beach,2016-10-29 00:50:24,16702.37402,2016-12-21 06:50:24,2016-12-25 03:50:24,Suez,
866182880,XPO Logistics,Guangzhou,Seattle,2019-08-05 15:03:02,16839.1207,2019-09-28 21:03:02,2019-10-01 18:03:02,Suez,
967517264,HPL,Long Beach,Qingdao,2015-04-02 03:17:06,16702.37402,2015-05-25 10:17:06,2015-05-29 06:17:06,Suez,
677367746,HPL,Ningbo,Long Beach,2017-10-31 14:36:07,16363.19596,2017-12-21 19:36:07,2017-12-27 17:36:07,Suez,
848149494,HPL,Ningbo,Seattle,2016-02-22 22:33:28,17488.56305,2016-04-18 02:33:28,2016-04-20 01:33:28,Suez,
726767545,HPL,Long Beach,Guangzhou,2016-07-19 05:24:48,15713.75361,2016-09-07 05:24:48,2016-09-14 08:24:48,Suez,
177335067,HPL,Seattle,Ningbo,2017-05-26 01:37:58,17488.56305,2017-07-20 21:37:58,2017-07-22 04:37:58,Suez,
402138123,XPO Logistics,Shenzhen,Long Beach,2017-02-13 19:14:56,15683.8866,2017-04-04 04:14:56,2017-04-11 23:14:56,Suez,
328067302,XPO Logistics,Long Beach,Shanghai,2017-07-17 12:54:18,16429.75492,2017-09-07 14:54:18,2017-09-12 16:54:18,Suez,
793682140,HPL,Ningbo,Seattle,2017-02-25 07:19:26,17488.56305,2017-04-22 02:19:26,2017-04-23 11:19:26,Suez,
639137646,XPO Logistics,Qingdao,Seattle,2018-08-29 06:55:42,17827.74111,2018-10-25 21:55:42,2018-10-25 10:55:42,Suez,
538641312,Maersk,Long Beach,Shanghai,2019-06-16 05:19:27,16429.75492,2019-08-07 17:19:27,2019-08-12 10:19:27,Suez,
440865630,XPO Logistics,Los Angeles,Qingdao,2015-08-07 13:19:55,16709.06452,2015-09-30 07:19:55,2015-10-03 18:19:55,Suez,
866182880,XPO Logistics,Shanghai,Long Beach,2017-06-23 15:03:02,16429.75492,2017-08-14 15:03:02,2017-08-19 20:03:02,Suez,
785738414,HPL,Seattle,Qingdao,2015-09-19 17:15:41,17827.74111,2015-11-15 17:15:41,2015-11-15 22:15:41,Suez,
654494121,Maersk,Seattle,Shanghai,2016-04-28 00:32:22,17555.122,2016-06-23 08:32:22,2016-06-24 05:32:22,Suez,
328067302,XPO Logistics,Shanghai,Long Beach,2018-01-28 12:54:18,16429.75492,2018-03-21 15:54:18,2018-03-26 17:54:18,Suez,
100710588,HPL,Seattle,Shenzhen,2016-12-05 11:28:07,16809.25369,2017-01-28 09:28:07,2017-01-31 16:28:07,Suez,
490590891,Maersk,Los Angeles,Qingdao,2015-03-07 15:22:14,16709.06452,2015-04-30 03:22:14,2015-05-03 21:22:14,Suez,
267617031,Maersk,Seattle,Guangzhou,2016-04-07 12:17:40,16839.1207,2016-06-01 06:17:40,2016-06-03 18:17:40,Suez,
181862660,Maersk,Ningbo,Seattle,2015-06-09 08:24:26,17488.56305,2015-08-03 22:24:26,2015-08-05 14:24:26,Suez,
872116779,Maersk,Qingdao,Long Beach,2018-01-19 04:47:09,16702.37402,2018-03-13 13:47:09,2018-03-17 10:47:09,Suez,
270620588,Maersk,Qingdao,Seattle,2015-01-10 22:08:37,17827.74111,2015-03-09 02:08:37,2015-03-09 04:08:37,Suez,
270620588,Maersk,Seattle,Qingdao,2016-05-01 22:08:37,17827.74111,2016-06-28 18:08:37,2016-06-28 04:08:37,Suez,
597982144,Maersk,Long Beach,Qingdao,2015-08-06 01:06:08,16702.37402,2015-09-28 18:06:08,2015-10-02 07:06:08,Suez,
597982144,Maersk,Qingdao,Seattle,2020-02-02 01:06:08,17827.74111,2020-03-30 15:06:08,2020-03-30 07:06:08,Suez,
411932052,Maersk,Long Beach,Shanghai,2018-06-25 19:01:37,16429.75492,2018-08-16 21:01:37,2018-08-22 01:01:37,Suez,
934224692,Maersk,Seattle,Shenzhen,2017-08-17 11:01:03,16809.25369,2017-10-09 20:01:03,2017-10-13 17:01:03,Suez,
438842121,XPO Logistics,Ningbo,Long Beach,2017-11-15 10:20:47,16363.19596,2018-01-05 23:20:47,2018-01-11 16:20:47,Suez,
639137646,XPO Logistics,Seattle,Ningbo,2018-02-08 06:55:42,17488.56305,2018-04-04 08:55:42,2018-04-06 12:55:42,Suez,
154009787,XPO Logistics,Seattle,Shanghai,2017-10-19 11:16:05,17555.122,2017-12-14 12:16:05,2017-12-15 17:16:05,Suez,
967517264,HPL,Shenzhen,Long Beach,2019-03-08 03:17:06,15683.8866,2019-04-26 22:17:06,2019-05-04 09:17:06,Suez,
103564271,HPL,Qingdao,Seattle,2016-04-11 04:17:35,17827.74111,2016-06-07 20:17:35,2016-06-07 10:17:35,Suez,
793682140,HPL,Seattle,Qingdao,2020-03-31 07:19:26,17827.74111,2020-05-27 17:19:26,2020-05-27 13:19:26,Suez,
785738414,HPL,Shanghai,Long Beach,2017-05-15 17:15:41,16429.75492,2017-07-07 09:15:41,2017-07-11 23:15:41,Suez,
152208209,HPL,Los Angeles,Qingdao,2019-02-17 01:20:56,16709.06452,2019-04-11 14:20:56,2019-04-15 07:20:56,Suez,
946661435,HPL,Long Beach,Shanghai,2018-01-10 21:35:31,16429.75492,2018-03-04 17:35:31,2018-03-09 03:35:31,Suez,
266906320,Maersk,Shenzhen,Los Angeles,2016-02-14 05:00:00,15690.57711,2016-04-03 21:00:00,2016-04-11 12:00:00,Suez,
538641312,Maersk,Seattle,Ningbo,2017-05-02 05:19:27,17488.56305,2017-06-26 22:19:27,2017-06-28 12:19:27,Suez,
440865630,XPO Logistics,Qingdao,Los Angeles,2016-06-24 13:19:55,16709.06452,2016-08-17 02:19:55,2016-08-20 20:19:55,Suez,
154009787,XPO Logistics,Shanghai,Seattle,2018-05-08 11:16:05,17555.122,2018-07-04 07:16:05,2018-07-04 18:16:05,Suez,
